,source,dest,count
1149,AMM,AUH,3
1150,AMM,BAH,2
1151,AMM,BCN,2
1152,AMM,BEN,3
1153,AMM,BEY,3
1154,AMM,BGW,1
1155,AMM,BKK,2
1156,AMM,BOM,1
1157,AMM,BSR,1
1158,AMM,CAI,3
1159,AMM,CDG,2
1160,AMM,DEL,1
1161,AMM,DME,2
1162,AMM,DMM,1
1163,AMM,DOH,2
1164,AMM,DWC,1
1165,AMM,DXB,4
1166,AMM,EBL,3
1167,AMM,FCO,3
1168,AMM,FRA,3
1169,AMM,GVA,1
1170,AMM,HBE,1
1171,AMM,HOD,1
1172,AMM,IST,2
1173,AMM,ISU,1
1174,AMM,JED,4
1175,AMM,JFK,3
1176,AMM,KBP,1
1177,AMM,KRT,1
1178,AMM,KWI,3
1179,AMM,LCA,1
1180,AMM,LHR,2
1181,AMM,LOS,1
1182,AMM,MAD,2
1183,AMM,MCT,2
1184,AMM,MED,3
1185,AMM,MRA,1
1186,AMM,MUC,2
1187,AMM,ORD,3
1188,AMM,OSM,2
1189,AMM,OTP,2
1190,AMM,RUH,3
1191,AMM,SAH,2
1192,AMM,SHJ,1
1193,AMM,SSH,1
1194,AMM,TIP,3
1195,AMM,TLV,2
1196,AMM,TUN,1
1197,AMM,TXL,2
1198,AMM,VIE,3
1199,AMM,YUL,3
1200,AMM,ZRH,1
1201,AMQ,CGK,3
1202,AMQ,FKQ,1
1203,AMQ,LUV,1
1204,AMQ,MKW,1
1205,AMQ,NBX,1
1206,AMQ,SOQ,1
1207,AMQ,SUB,2
1208,AMQ,SXK,1
1209,AMQ,UPG,3
1210,AMS,AAL,2
1211,AMS,ABZ,1
1212,AMS,ACC,1
1213,AMS,ACE,1
1214,AMS,ADB,3
1215,AMS,AES,2
1216,AMS,AGP,3
1217,AMS,AJA,1
1218,AMS,ALA,1
1219,AMS,ALC,3
1220,AMS,AMM,1
1221,AMS,ARN,4
1222,AMS,ASR,2
1223,AMS,ATH,2
1224,AMS,ATL,2
1225,AMS,AUA,2
1226,AMS,AUH,7
1227,AMS,AYT,2
1228,AMS,BCN,5
1229,AMS,BEG,2
1230,AMS,BFS,1
1231,AMS,BGO,2
1232,AMS,BHX,2
1233,AMS,BIO,2
1234,AMS,BJV,1
1235,AMS,BKK,3
1236,AMS,BLL,2
1237,AMS,BLQ,3
1238,AMS,BOD,3
1239,AMS,BOM,2
1240,AMS,BON,1
1241,AMS,BOS,2
1242,AMS,BRE,2
1243,AMS,BRI,1
1244,AMS,BRN,1
1245,AMS,BRS,3
1246,AMS,BRU,1
1247,AMS,BSL,3
1248,AMS,BUD,1
1249,AMS,CAI,2
1250,AMS,CAN,2
1251,AMS,CDG,3
1252,AMS,CFE,3
1253,AMS,CFU,1
1254,AMS,CGN,2
1255,AMS,CHQ,1
1256,AMS,CMN,2
1257,AMS,CPH,6
1258,AMS,CPT,2
1259,AMS,CTA,3
1260,AMS,CTU,2
1261,AMS,CUR,2
1262,AMS,CWL,2
1263,AMS,DBV,1
1264,AMS,DEL,1
1265,AMS,DFW,2
1266,AMS,DLM,1
1267,AMS,DMM,3
1268,AMS,DOH,3
1269,AMS,DTW,2
1270,AMS,DUB,1
1271,AMS,DUS,2
1272,AMS,DXB,3
1273,AMS,EBL,1
1274,AMS,EDI,2
1275,AMS,EMA,1
1276,AMS,EWR,4
1277,AMS,EXT,1
1278,AMS,EZE,1
1279,AMS,FAO,1
1280,AMS,FCO,4
1281,AMS,FLR,2
1282,AMS,FNC,1
1283,AMS,FRA,4
1284,AMS,FUE,1
1285,AMS,FUK,1
1286,AMS,GCI,1
1287,AMS,GDN,1
1288,AMS,GIG,1
1289,AMS,GLA,3
1290,AMS,GOT,1
1291,AMS,GRO,1
1292,AMS,GRU,1
1293,AMS,GUW,1
1294,AMS,GVA,2
1295,AMS,HAJ,2
1296,AMS,HAM,3
1297,AMS,HAV,1
1298,AMS,HEL,4
1299,AMS,HER,1
1300,AMS,HGH,2
1301,AMS,HKG,2
1302,AMS,HOG,1
1303,AMS,HRE,3
1304,AMS,HUY,2
1305,AMS,IAD,4
1306,AMS,IAH,4
1307,AMS,IBZ,3
1308,AMS,ICN,2
1309,AMS,IKA,1
1310,AMS,INN,1
1311,AMS,INV,1
1312,AMS,IST,2
1313,AMS,JER,1
1314,AMS,JFK,2
1315,AMS,JKH,1
1316,AMS,JMK,1
1317,AMS,JNB,1
1318,AMS,JRO,3
1319,AMS,JTR,1
1320,AMS,KBP,2
1321,AMS,KEF,1
1322,AMS,KGL,3
1323,AMS,KGS,1
1324,AMS,KIT,1
1325,AMS,KIX,1
1326,AMS,KRK,1
1327,AMS,KRS,2
1328,AMS,KUL,3
1329,AMS,KWI,3
1330,AMS,KYA,1
1331,AMS,LAD,1
1332,AMS,LAX,2
1333,AMS,LBA,3
1334,AMS,LCA,2
1335,AMS,LCY,4
1336,AMS,LED,2
1337,AMS,LEJ,1
1338,AMS,LGW,2
1339,AMS,LHR,5
1340,AMS,LIM,2
1341,AMS,LIN,3
1342,AMS,LIS,8
1343,AMS,LJU,1
1344,AMS,LOS,1
1345,AMS,LPA,1
1346,AMS,LPI,1
1347,AMS,LPL,1
1348,AMS,LTN,1
1349,AMS,LUX,1
1350,AMS,LYS,2
1351,AMS,MAD,3
1352,AMS,MAN,3
1353,AMS,MEX,1
1354,AMS,MLA,2
1355,AMS,MME,2
1356,AMS,MRS,2
1357,AMS,MSP,2
1358,AMS,MSQ,1
1359,AMS,MUC,2
1360,AMS,MXP,1
1361,AMS,NAP,1
1362,AMS,NBO,3
1363,AMS,NCE,3
1364,AMS,NCL,2
1365,AMS,NDR,2
1366,AMS,NRT,1
1367,AMS,NTE,2
1368,AMS,NUE,1
1369,AMS,NWI,2
1370,AMS,OPO,4
1371,AMS,ORD,4
1372,AMS,ORK,1
1373,AMS,OSL,3
1374,AMS,OTP,2
1375,AMS,PBM,2
1376,AMS,PDL,1
1377,AMS,PDX,2
1378,AMS,PEK,2
1379,AMS,PFO,1
1380,AMS,PHL,2
1381,AMS,PMI,3
1382,AMS,PMO,3
1383,AMS,POP,1
1384,AMS,PRG,4
1385,AMS,PSA,1
1386,AMS,PTY,2
1387,AMS,PUJ,1
1388,AMS,PVG,3
1389,AMS,PVK,1
1390,AMS,RAK,1
1391,AMS,RHO,1
1392,AMS,RIX,2
1393,AMS,SAW,3
1394,AMS,SEA,2
1395,AMS,SEN,1
1396,AMS,SFB,1
1397,AMS,SFO,2
1398,AMS,SIN,2
1399,AMS,SKG,1
1400,AMS,SMI,1
1401,AMS,SOF,1
1402,AMS,SOU,1
1403,AMS,SPC,1
1404,AMS,STN,1
1405,AMS,STR,1
1406,AMS,SUF,1
1407,AMS,SVG,2
1408,AMS,SVO,2
1409,AMS,SVQ,3
1410,AMS,SXB,3
1411,AMS,SXF,1
1412,AMS,SXM,1
1413,AMS,TBS,2
1414,AMS,TFS,1
1415,AMS,TLL,2
1416,AMS,TLS,2
1417,AMS,TLV,4
1418,AMS,TNG,2
1419,AMS,TPE,2
1420,AMS,TRD,2
1421,AMS,TRF,2
1422,AMS,TRN,1
1423,AMS,TUN,1
1424,AMS,TXL,2
1425,AMS,UIO,2
1426,AMS,VCE,3
1427,AMS,VIE,2
1428,AMS,VLC,3
1429,AMS,VRA,1
1430,AMS,VRN,1
1431,AMS,VXE,1
1432,AMS,VXO,1
1433,AMS,WAW,2
1434,AMS,XMN,2
1435,AMS,YUL,2
1436,AMS,YVR,2
1437,AMS,YYC,3
1438,AMS,YYZ,3
1439,AMS,ZAG,1
1440,AMS,ZRH,3
1441,AMS,ZTH,1
1442,ANC,ADK,1
1443,ANC,ADQ,2
1444,ANC,AKN,2
1445,ANC,ANI,3
1446,ANC,BET,2
1447,ANC,BRW,1
1448,ANC,CDB,2
1449,ANC,CDV,2
1450,ANC,DEN,1
1451,ANC,DLG,2
1452,ANC,ENA,3
1453,ANC,FAI,2
1454,ANC,HNL,1
1455,ANC,HOM,2
1456,ANC,ILI,1
1457,ANC,JNU,1
1458,ANC,KSM,2
1459,ANC,LAS,1
1460,ANC,LAX,2
1461,ANC,MCG,2
1462,ANC,MSP,1
1463,ANC,OME,1
1464,ANC,ORD,2
1465,ANC,OTZ,1
1466,ANC,PDX,1
1467,ANC,PHX,2
1468,ANC,SCC,1
1469,ANC,SDP,2
1470,ANC,SEA,3
1471,ANC,SLC,1
1472,ANC,SNP,2
1473,ANC,STG,2
1474,ANC,UNK,3
1475,ANC,VDZ,2
1476,ANF,CJC,2
1477,ANF,IQQ,3
1478,ANF,LIM,1
1479,ANF,LSC,2
1480,ANF,SCL,3
1481,ANG,FSC,1
1482,ANI,ANC,3
1483,ANI,CHU,1
1484,ANI,HCR,2
1485,ANI,KLG,2
1486,ANI,MCG,2
1487,ANI,RSH,1
1488,ANI,SHX,1
1489,ANM,TMM,1
1490,ANM,TNR,1
1491,ANM,WMN,1
1492,ANR,LCY,2
1493,ANS,LIM,1
1494,ANU,AXA,1
1495,ANU,BGI,2
1496,ANU,CLT,2
1497,ANU,DOM,1
1498,ANU,EWR,1
1499,ANU,FRA,1
1500,ANU,JFK,2
1501,ANU,KIN,1
1502,ANU,LGW,3
1503,ANU,MIA,2
1504,ANU,NEV,1
1505,ANU,PTP,2
1506,ANU,PUJ,2
1507,ANU,SBH,2
1508,ANU,SDQ,1
1509,ANU,SJU,1
1510,ANU,SKB,3
1511,ANU,SLU,1
1512,ANU,SXM,1
1513,ANU,TAB,2
1514,ANU,UVF,1
1515,ANU,YYZ,2
1516,ANV,HCR,1
1517,ANV,KGX,2
1518,ANX,BOO,1
1519,ANX,EVE,1
1520,ANX,TOS,1
1521,AOE,BRU,1
1522,AOG,PEK,1
1523,AOG,PVG,2
1524,AOI,AHO,1
1525,AOI,CRL,1
1526,AOI,CTA,1
1527,AOI,DUS,1
1528,AOI,FCO,1
1529,AOI,MUC,1
1530,AOI,NRN,1
1531,AOI,STN,1
1532,AOI,TPS,1
1533,AOI,TXL,1
1534,AOJ,CTS,1
1535,AOJ,HND,1
1536,AOJ,ICN,1
1537,AOJ,ITM,1
1538,AOJ,NKM,1
1539,AOK,ATH,2
1540,AOK,KSJ,2
1541,AOK,RHO,2
1542,AOO,IAD,1
1543,AOO,JST,1
1544,AOQ,JUV,1
1545,AOR,KUL,2
1546,AOR,SZB,3
1547,AOS,KZB,1
1548,APF,MIA,1
1549,APL,BEW,1
1550,APL,JNB,2
1551,APL,MPM,1
1552,APL,NBO,1
1553,APL,POL,2
1554,APL,TET,1
1555,APL,VXC,1
1556,APN,DTW,1
1557,APN,MSP,1
1558,APO,BOG,1
1559,APO,EOH,3
1560,APW,AKL,3
1561,APW,HNL,1
1562,APW,NAN,1
1563,AQA,VCP,1
1564,AQG,CAN,1
1565,AQG,CKG,1
1566,AQG,HAK,1
1567,AQG,PEK,1
1568,AQG,SHA,1
1569,AQG,WUH,1
1570,AQG,XMN,1
1571,AQI,JED,1
1572,AQI,RUH,1
1573,AQJ,AMM,1
1574,AQJ,IST,1
1575,AQP,CUZ,1
1576,AQP,JUL,2
1577,AQP,LIM,5
1578,AQP,LPB,1
1579,AQP,TCQ,1
1580,ARC,VEE,1
1581,ARH,CSH,1
1582,ARH,LED,2
1583,ARH,MMK,1
1584,ARH,NNM,2
1585,ARH,SVO,2
1586,ARH,USK,1
1587,ARI,ANF,1
1588,ARI,IQQ,2
1589,ARI,LPB,1
1590,ARI,SCL,1
1591,ARK,ZNZ,1
1592,ARM,SYD,2
1593,ARN,AAL,1
1594,ARN,ADB,1
1595,ARN,ADD,2
1596,ARN,AGH,1
1597,ARN,AGP,2
1598,ARN,AJA,1
1599,ARN,ALC,2
1600,ARN,AMS,4
1601,ARN,ATH,2
1602,ARN,BCN,4
1603,ARN,BEG,3
1604,ARN,BGO,2
1605,ARN,BGW,1
1606,ARN,BHX,1
1607,ARN,BKK,3
1608,ARN,BLL,1
1609,ARN,BLQ,1
1610,ARN,BRU,1
1611,ARN,BUD,1
1612,ARN,CDG,3
1613,ARN,CGN,1
1614,ARN,CHQ,1
1615,ARN,CMN,1
1616,ARN,CPH,3
1617,ARN,CTA,1
1618,ARN,DBV,2
1619,ARN,DOH,1
1620,ARN,DUB,2
1621,ARN,DUS,3
1622,ARN,DXB,2
1623,ARN,EBL,3
1624,ARN,EDI,2
1625,ARN,EVG,1
1626,ARN,EWR,2
1627,ARN,FAO,1
1628,ARN,FCO,2
1629,ARN,FLL,1
1630,ARN,FRA,3
1631,ARN,GEV,2
1632,ARN,GOT,4
1633,ARN,GVA,4
1634,ARN,HAD,1
1635,ARN,HAM,2
1636,ARN,HEL,5
1637,ARN,HFS,1
1638,ARN,IKA,2
1639,ARN,IST,2
1640,ARN,ISU,2
1641,ARN,JFK,1
1642,ARN,JKG,1
1643,ARN,KEF,1
1644,ARN,KID,1
1645,ARN,KLR,1
1646,ARN,KLX,2
1647,ARN,KRF,2
1648,ARN,KRK,1
1649,ARN,KRN,2
1650,ARN,KSD,1
1651,ARN,LAX,1
1652,ARN,LCA,1
1653,ARN,LCY,1
1654,ARN,LED,2
1655,ARN,LGW,1
1656,ARN,LHR,6
1657,ARN,LIN,1
1658,ARN,LIS,2
1659,ARN,LLA,2
1660,ARN,LPA,1
1661,ARN,LUX,1
1662,ARN,LYC,2
1663,ARN,MAD,2
1664,ARN,MAN,3
1665,ARN,MHQ,1
1666,ARN,MLA,1
1667,ARN,MMX,2
1668,ARN,MSQ,1
1669,ARN,MUC,3
1670,ARN,MXX,1
1671,ARN,NCE,2
1672,ARN,OAK,1
1673,ARN,OER,1
1674,ARN,OLB,1
1675,ARN,ORD,1
1676,ARN,ORY,1
1677,ARN,OSD,1
1678,ARN,OSL,3
1679,ARN,OUL,1
1680,ARN,PEK,2
1681,ARN,PMI,2
1682,ARN,PMO,1
1683,ARN,POR,1
1684,ARN,PRG,4
1685,ARN,PSA,1
1686,ARN,PUY,1
1687,ARN,RIX,3
1688,ARN,RNB,1
1689,ARN,SAW,1
1690,ARN,SDL,1
1691,ARN,SFT,1
1692,ARN,SJJ,1
1693,ARN,SKG,2
1694,ARN,SPU,2
1695,ARN,SVG,1
1696,ARN,SVO,2
1697,ARN,SXF,1
1698,ARN,TKU,2
1699,ARN,TLL,2
1700,ARN,TLV,1
1701,ARN,TMP,3
1702,ARN,TOS,1
1703,ARN,TRD,1
1704,ARN,TRF,1
1705,ARN,TXL,5
1706,ARN,UME,2
1707,ARN,VAA,4
1708,ARN,VBY,2
1709,ARN,VCE,1
1710,ARN,VHM,2
1711,ARN,VIE,4
1712,ARN,VNO,2
1713,ARN,VXO,1
1714,ARN,WAW,1
1715,ARN,ZRH,2
1716,ART,ORD,2
1717,ART,PHL,2
1718,ARU,GRU,1
1719,ARU,VCP,1
1720,ARW,BGY,1
1721,ASB,ATQ,1
1722,ASB,BHX,1
1723,ASB,DEL,1
1724,ASB,DME,2
1725,ASB,DXB,2
1726,ASB,FRA,1
1727,ASB,GYD,2
1728,ASB,IST,2
1729,ASB,LHR,1
1730,ASB,MSQ,1
1731,ASB,URC,1
1732,ASE,DEN,1
1733,ASE,LAX,1
1734,ASF,DME,2
1735,ASF,KZN,1
1736,ASF,LED,1
1737,ASF,MRV,1
1738,ASF,SAW,1
1739,ASF,SCO,1
1740,ASF,SVO,1
1741,ASJ,HND,1
1742,ASJ,ITM,1
1743,ASM,ADE,1
1744,ASM,CAI,1
1745,ASM,JED,1
1746,ASM,JUB,1
1747,ASM,KRT,1
1748,ASM,NBO,1
1749,ASM,SAH,1
1750,ASO,ADD,1
1751,ASP,ADL,1
1752,ASP,AYQ,1
1753,ASP,BNE,1
1754,ASP,CNS,1
1755,ASP,DRW,1
1756,ASP,MEL,2
1757,ASP,PER,1
1758,ASP,SYD,3
1759,ASR,ADB,2
1760,ASR,AMS,1
1761,ASR,DUS,1
1762,ASR,IST,1
1763,ASR,SAW,2
1764,ASU,AEP,1
1765,ASU,AGT,2
1766,ASU,EZE,3
1767,ASU,GRU,3
1768,ASU,LIM,1
1769,ASU,MIA,2
1770,ASU,MVD,1
1771,ASU,PTY,1
1772,ASU,SCL,2
1773,ASU,VVI,2
1774,ASV,WIL,2
1775,ASW,ABS,1
1776,ASW,CAI,2
1777,ASW,JED,1
1778,ATA,LIM,1
1779,ATC,NAS,2
1780,ATC,TBI,1
1781,ATD,HIR,1
1782,ATH,ADB,1
1783,ATH,AMM,1
1784,ATH,AMS,2
1785,ATH,AOK,2
1786,ATH,ARN,2
1787,ATH,AUH,2
1788,ATH,AXD,2
1789,ATH,BCN,4
1790,ATH,BEG,3
1791,ATH,BEY,1
1792,ATH,BGY,1
1793,ATH,BRU,2
1794,ATH,BUD,1
1795,ATH,CAI,2
1796,ATH,CDG,3
1797,ATH,CFU,2
1798,ATH,CGN,1
1799,ATH,CHQ,3
1800,ATH,CPH,2
1801,ATH,DBV,1
1802,ATH,DME,2
1803,ATH,DOH,2
1804,ATH,DUB,1
1805,ATH,DUS,2
1806,ATH,DXB,1
1807,ATH,EDI,1
1808,ATH,EFL,2
1809,ATH,EIN,1
1810,ATH,EVN,1
1811,ATH,FCO,4
1812,ATH,FRA,2
1813,ATH,GVA,3
1814,ATH,HAM,1
1815,ATH,HBE,2
1816,ATH,HEL,1
1817,ATH,HER,4
1818,ATH,IEV,1
1819,ATH,IOA,2
1820,ATH,IST,3
1821,ATH,JIK,2
1822,ATH,JKH,2
1823,ATH,JKL,2
1824,ATH,JMK,2
1825,ATH,JNX,2
1826,ATH,JSH,1
1827,ATH,JSI,2
1828,ATH,JSY,2
1829,ATH,JTR,2
1830,ATH,JTY,2
1831,ATH,KBP,1
1832,ATH,KGS,2
1833,ATH,KIT,2
1834,ATH,KIV,1
1835,ATH,KRR,1
1836,ATH,KSO,1
1837,ATH,KVA,2
1838,ATH,KZI,1
1839,ATH,LCA,4
1840,ATH,LED,1
1841,ATH,LGW,1
1842,ATH,LHR,4
1843,ATH,LRS,2
1844,ATH,LXS,2
1845,ATH,LYS,3
1846,ATH,MAD,2
1847,ATH,MAN,3
1848,ATH,MJT,2
1849,ATH,MLA,1
1850,ATH,MLO,2
1851,ATH,MRS,3
1852,ATH,MUC,3
1853,ATH,MXP,3
1854,ATH,NTE,2
1855,ATH,ORY,2
1856,ATH,OSL,3
1857,ATH,OTP,3
1858,ATH,PAS,2
1859,ATH,PFO,1
1860,ATH,PHL,3
1861,ATH,PRG,1
1862,ATH,RHO,3
1863,ATH,RIX,1
1864,ATH,SAW,1
1865,ATH,SKG,3
1866,ATH,SKU,2
1867,ATH,SMI,2
1868,ATH,SOF,4
1869,ATH,SPU,1
1870,ATH,STN,1
1871,ATH,STR,1
1872,ATH,SVO,1
1873,ATH,SXF,1
1874,ATH,TBS,1
1875,ATH,TIA,2
1876,ATH,TLS,1
1877,ATH,TLV,2
1878,ATH,TXL,2
1879,ATH,VCE,2
1880,ATH,VIE,2
1881,ATH,WAW,2
1882,ATH,YUL,1
1883,ATH,YYZ,1
1884,ATH,ZRH,1
1885,ATH,ZTH,2
1886,ATK,AIN,1
1887,ATK,BRW,1
1888,ATL,ABE,3
1889,ATL,ABQ,5
1890,ATL,ABY,4
1891,ATL,AEX,3
1892,ATL,AGS,3
1893,ATL,ALB,4
1894,ATL,AMS,2
1895,ATL,ATW,3
1896,ATL,AUA,3
1897,ATL,AUS,7
1898,ATL,AVL,4
1899,ATL,AVP,3
1900,ATL,AZO,2
1901,ATL,BDA,1
1902,ATL,BDL,7
1903,ATL,BHM,6
1904,ATL,BJX,1
1905,ATL,BMI,3
1906,ATL,BNA,7
1907,ATL,BOG,1
1908,ATL,BON,1
1909,ATL,BOS,8
1910,ATL,BQK,3
1911,ATL,BRU,3
1912,ATL,BSB,1
1913,ATL,BTR,3
1914,ATL,BTV,3
1915,ATL,BUF,4
1916,ATL,BWI,7
1917,ATL,BZE,1
1918,ATL,CAE,4
1919,ATL,CAK,5
1920,ATL,CCS,1
1921,ATL,CDG,4
1922,ATL,CHA,5
1923,ATL,CHO,3
1924,ATL,CHS,7
1925,ATL,CID,4
1926,ATL,CLE,5
1927,ATL,CLT,8
1928,ATL,CMH,8
1929,ATL,COS,3
1930,ATL,CRW,4
1931,ATL,CSG,3
1932,ATL,CUN,9
1933,ATL,CVG,7
1934,ATL,CZM,5
1935,ATL,DAB,3
1936,ATL,DAL,4
1937,ATL,DAY,6
1938,ATL,DCA,7
1939,ATL,DEN,11
1940,ATL,DFW,11
1941,ATL,DHN,3
1942,ATL,DSM,3
1943,ATL,DTW,8
1944,ATL,DUB,3
1945,ATL,DUS,3
1946,ATL,DXB,1
1947,ATL,ECP,3
1948,ATL,ELP,4
1949,ATL,EVV,4
1950,ATL,EWN,3
1951,ATL,EWR,7
1952,ATL,EYW,3
1953,ATL,EZE,1
1954,ATL,FAR,1
1955,ATL,FAY,3
1956,ATL,FCO,5
1957,ATL,FLL,8
1958,ATL,FNT,3
1959,ATL,FPO,1
1960,ATL,FRA,5
1961,ATL,FSD,1
1962,ATL,FSM,3
1963,ATL,FWA,4
1964,ATL,GCM,1
1965,ATL,GDL,6
1966,ATL,GGT,1
1967,ATL,GIG,2
1968,ATL,GNV,4
1969,ATL,GPT,4
1970,ATL,GRB,3
1971,ATL,GRK,3
1972,ATL,GRR,3
1973,ATL,GRU,1
1974,ATL,GSO,6
1975,ATL,GSP,4
1976,ATL,GTR,3
1977,ATL,GUA,1
1978,ATL,HNL,1
1979,ATL,HOU,6
1980,ATL,HPN,3
1981,ATL,HSV,5
1982,ATL,IAD,9
1983,ATL,IAH,9
1984,ATL,ICN,2
1985,ATL,ICT,4
1986,ATL,ILM,4
1987,ATL,IND,9
1988,ATL,JAN,5
1989,ATL,JAX,9
1990,ATL,JFK,10
1991,ATL,JNB,1
1992,ATL,KIN,1
1993,ATL,LAN,2
1994,ATL,LAS,7
1995,ATL,LAX,10
1996,ATL,LEX,4
1997,ATL,LFT,3
1998,ATL,LGA,8
1999,ATL,LHR,8
2000,ATL,LIM,1
2001,ATL,LIR,1
2002,ATL,LIT,4
2003,ATL,LOS,1
2004,ATL,LWB,1
2005,ATL,MAD,4
2006,ATL,MAN,4
2007,ATL,MBJ,3
2008,ATL,MBS,2
2009,ATL,MCI,8
2010,ATL,MCN,1
2011,ATL,MCO,8
2012,ATL,MDT,3
2013,ATL,MDW,5
2014,ATL,MEI,1
2015,ATL,MEM,7
2016,ATL,MEX,7
2017,ATL,MGA,1
2018,ATL,MGM,3
2019,ATL,MHT,3
2020,ATL,MIA,12
2021,ATL,MKE,6
2022,ATL,MLB,3
2023,ATL,MLI,3
2024,ATL,MLU,3
2025,ATL,MOB,3
2026,ATL,MSL,1
2027,ATL,MSN,3
2028,ATL,MSP,8
2029,ATL,MSY,9
2030,ATL,MTY,6
2031,ATL,MUC,3
2032,ATL,MYR,4
2033,ATL,NAS,4
2034,ATL,NRT,1
2035,ATL,OAJ,3
2036,ATL,OKC,7
2037,ATL,OMA,4
2038,ATL,ORD,19
2039,ATL,ORF,7
2040,ATL,PAP,1
2041,ATL,PBI,8
2042,ATL,PDX,5
2043,ATL,PHF,3
2044,ATL,PHL,9
2045,ATL,PHX,9
2046,ATL,PIA,3
2047,ATL,PIB,1
2048,ATL,PIT,7
2049,ATL,PLS,1
2050,ATL,PNS,5
2051,ATL,PTY,3
2052,ATL,PUJ,3
2053,ATL,PVD,3
2054,ATL,PVR,2
2055,ATL,PWM,3
2056,ATL,RDU,9
2057,ATL,RIC,7
2058,ATL,ROA,4
2059,ATL,ROC,4
2060,ATL,RSW,8
2061,ATL,RTB,1
2062,ATL,SAL,1
2063,ATL,SAN,8
2064,ATL,SAP,1
2065,ATL,SAT,7
2066,ATL,SAV,6
2067,ATL,SBN,3
2068,ATL,SCL,2
2069,ATL,SDF,6
2070,ATL,SDQ,1
2071,ATL,SEA,6
2072,ATL,SFO,9
2073,ATL,SGF,3
2074,ATL,SHV,3
2075,ATL,SJC,3
2076,ATL,SJD,4
2077,ATL,SJO,2
2078,ATL,SJU,7
2079,ATL,SLC,6
2080,ATL,SMF,4
2081,ATL,SNA,4
2082,ATL,SRQ,5
2083,ATL,STL,8
2084,ATL,STR,3
2085,ATL,STT,2
2086,ATL,SXM,1
2087,ATL,SYR,4
2088,ATL,TGU,1
2089,ATL,TLH,3
2090,ATL,TPA,7
2091,ATL,TRI,3
2092,ATL,TTN,1
2093,ATL,TUL,4
2094,ATL,TUP,1
2095,ATL,TUS,5
2096,ATL,TYS,6
2097,ATL,UIO,1
2098,ATL,UVF,1
2099,ATL,VLD,3
2100,ATL,VPS,4
2101,ATL,XNA,5
2102,ATL,YUL,3
2103,ATL,YYZ,6
2104,ATL,ZRH,1
2105,ATM,BEL,2
2106,ATM,ORX,1
2107,ATM,STM,1
2108,ATQ,ASB,1
2109,ATQ,BOM,1
2110,ATQ,DEL,4
2111,ATQ,DOH,1
2112,ATQ,SXR,1
2113,ATQ,TAS,1
2114,ATT,BET,1
2115,ATT,KUK,1
2116,ATW,ATL,3
2117,ATW,AZA,1
2118,ATW,DTW,1
2119,ATW,LAS,1
2120,ATW,MSP,1
2121,ATW,ORD,1
2122,ATW,SFB,1
2123,ATY,MSP,1
2124,ATY,PIR,2
2125,ATZ,CAI,2
2126,ATZ,JED,1
2127,ATZ,KWI,1
2128,ATZ,RUH,1
2129,ATZ,SHJ,1
2130,AUA,AMS,1
2131,AUA,ATL,3
2132,AUA,BOG,2
2133,AUA,BON,1
2134,AUA,BOS,1
2135,AUA,BWI,1
2136,AUA,CCS,6
2137,AUA,CLT,2
2138,AUA,CUR,2
2139,AUA,EWR,1
2140,AUA,FLL,1
2141,AUA,IAD,1
2142,AUA,JBQ,1
2143,AUA,JFK,2
2144,AUA,LGA,1
2145,AUA,LRM,1
2146,AUA,LSP,1
2147,AUA,MAR,2
2148,AUA,MCO,1
2149,AUA,MIA,5
2150,AUA,PBM,1
2151,AUA,PHL,2
2152,AUA,PTY,1
2153,AUA,VLN,2
2154,AUA,YYZ,2
2155,AUC,BOG,2
2156,AUG,BOS,1
2157,AUH,ADE,1
2158,AUH,ALA,2
2159,AUH,AMD,2
2160,AUH,AMM,3
2161,AUH,AMS,7
2162,AUH,ATH,2
2163,AUH,BAH,8
2164,AUH,BEG,2
2165,AUH,BEY,2
2166,AUH,BGW,1
2167,AUH,BKK,3
2168,AUH,BLR,3
2169,AUH,BOM,4
2170,AUH,BRU,3
2171,AUH,BSR,1
2172,AUH,CAI,2
2173,AUH,CCJ,3
2174,AUH,CDG,2
2175,AUH,CGK,3
2176,AUH,CMB,5
2177,AUH,CMN,3
2178,AUH,COK,4
2179,AUH,CTU,3
2180,AUH,DAC,1
2181,AUH,DEL,4
2182,AUH,DME,2
2183,AUH,DMM,3
2184,AUH,DOH,2
2185,AUH,DUB,2
2186,AUH,DUS,3
2187,AUH,EBL,1
2188,AUH,FCO,2
2189,AUH,FRA,5
2190,AUH,GRU,1
2191,AUH,GVA,2
2192,AUH,GXF,1
2193,AUH,HKG,2
2194,AUH,HKT,2
2195,AUH,HYD,2
2196,AUH,IAD,2
2197,AUH,ICN,3
2198,AUH,IKA,1
2199,AUH,ISB,6
2200,AUH,IST,2
2201,AUH,JAI,1
2202,AUH,JED,3
2203,AUH,JFK,2
2204,AUH,JNB,4
2205,AUH,KHI,3
2206,AUH,KIH,1
2207,AUH,KRT,4
2208,AUH,KTM,1
2209,AUH,KUL,4
2210,AUH,KWI,5
2211,AUH,LCA,2
2212,AUH,LHE,7
2213,AUH,LHR,5
2214,AUH,LOS,1
2215,AUH,MAA,2
2216,AUH,MAN,1
2217,AUH,MCT,12
2218,AUH,MED,3
2219,AUH,MEL,3
2220,AUH,MLE,2
2221,AUH,MNL,2
2222,AUH,MSQ,2
2223,AUH,MUC,3
2224,AUH,MXP,2
